node_id;x;y;z;v_x;v_y;v_z;disp_x;disp_y;disp_z;T;stress_mean;strain_plast;stress_eff;stress_flow;strain_rate;surface_dist;contact_dist;strain_vol;structHardness;structTensile;structHeat;structVolume;structt85;structInstTRate;volume;Sub.stress_xx;Sub.stress_yy;Sub.stress_zz;Sub.stress_xy;Sub.stress_yz;Sub.stress_zx;stress_1;stress_2;stress_3;strain_elast;Sub.Strain_eff;Sub._strain_xx;Sub._strain_yy;Sub._strain_zz;Sub._strain_xy;Sub._strain_yz;Sub._strain_zx;Sub.strain_xx;Sub.strain_yy;Sub.strain_zz;Sub.strain_xy;Sub.strain_yz;Sub.strain_zx;Sub.strain_1;Sub.strain_1_x;Sub.strain_1_y;Sub.strain_1_z;Sub.strain_2;Sub.strain_2_x;Sub.strain_2_y;Sub.strain_2_z;Sub.strain_3;Sub.strain_3_x;Sub.strain_3_y;Sub.strain_3_z;Sub.strain_vol;Sub._temper_vol;Sub.stress_xx;Sub.stress_yy;Sub.stress_zz;Sub.stress_xy;Sub.stress_yz;Sub.stress_zx;Sub.stress_1;Sub.stress_1_x;Sub.stress_1_y;Sub.stress_1_z;Sub.stress_2;Sub.stress_2_x;Sub.stress_2_y;Sub.stress_2_z;Sub.stress_3;Sub.stress_3_x;Sub.stress_3_y;Sub.stress_3_z
91;0.0738379;-0.0496992;-0.386637;1.00747e-08;5.31394e-09;2.24691e-09;0.0010705;0.000453378;0.000317478;38.9373;-3.91166e+08;1.46197;7.6091e+08;2.03141e+09;0;0;1e+30;-0.106666;428.495;1.33547e+09;109689;2.12677;3532.67;0.00523996;1.02827e-05;-8.74364e+07;-4.61059e+08;-6.25002e+08;-9.27937e+07;3.25997e+08;-4.69291e+07;-2.8576e+07;-2.65228e+08;-8.79692e+08;0.242506;0.589249;0.131519;-0.337283;0.205764;0.00162766;-0.832651;0.0392627;0.0959633;-0.372838;0.170209;0.00162766;-0.832651;0.0392627;0.396676;0.0222312;-0.188442;0.348349;0.0951621;0.0950025;0.00375277;-0.00403286;-0.598504;0.0086777;-0.526129;-0.285166;-0.106666;-0.125381;-8.74366e+07;-4.61058e+08;-6.25002e+08;-9.27937e+07;3.25997e+08;-4.69292e+07;-2.8576e+07;-2.47971e+07;1.15498e+07;8.26406e+06;-2.65228e+08;-1.31637e+08;-1.78911e+08;-1.44944e+08;-8.79692e+08;2.26952e+07;5.43431e+08;-6.91394e+08
92;0.0735193;-0.0561381;-0.375926;1.00339e-08;5.78296e-09;1.49197e-09;0.00107378;0.000503337;0.000238735;38.968;-3.27149e+08;1.49871;7.01645e+08;2.03416e+09;0;0;1e+30;-0.105746;428.496;1.33547e+09;109688;2.12669;3533.56;0.00524824;1.48299e-05;-5.19268e+06;-3.44283e+08;-6.31972e+08;-8.77055e+07;2.39999e+08;-1.94161e+07;2.70197e+07;-2.39611e+08;-7.68857e+08;0.22362;0.533237;0.130986;-0.400628;0.269641;-0.0324879;-0.591805;-0.031647;0.0957377;-0.435876;0.234393;-0.0324879;-0.591805;-0.031647;0.346657;-0.0125224;-0.122303;0.324124;0.0960816;0.0959689;-0.00412676;0.00215055;-0.548485;-0.0176953;-0.512675;-0.194132;-0.105746;-0.124842;-5.19275e+06;-3.44283e+08;-6.31972e+08;-8.77054e+07;2.39999e+08;-1.94161e+07;2.70196e+07;2.53701e+07;-8.46958e+06;-3.83203e+06;-2.39611e+08;-8.20091e+07;-1.93843e+08;-1.14511e+08;-7.68857e+08;2.69638e+07;3.8233e+08;-6.66512e+08
93;0.0729349;-0.0606507;-0.36424;1.00179e-08;6.12051e-09;6.61342e-10;0.00108179;0.000546721;0.000160504;38.973;-3.27673e+08;1.53457;7.22347e+08;2.04099e+09;0;0;1e+30;-0.1052;428.496;1.33547e+09;109689;2.12676;3530.18;0.00524948;1.07274e-05;-3.01909e+07;-1.97887e+08;-7.54941e+08;-1.03763e+08;1.36776e+08;2.24708e+07;2.14719e+07;-2.15014e+08;-7.89476e+08;0.230218;0.529524;0.130469;-0.469026;0.338557;-0.0566151;-0.351258;-0.1065;0.0954025;-0.504092;0.30349;-0.0566151;-0.351258;-0.1065;0.34858;-0.0631967;-0.0671431;0.336163;0.0891925;0.0875482;-0.00854421;0.014752;-0.542972;-0.0328632;-0.530259;-0.112089;-0.1052;-0.124293;-3.01908e+07;-1.97887e+08;-7.54941e+08;-1.03763e+08;1.36776e+08;2.24708e+07;2.14719e+07;1.9091e+07;-9.75784e+06;-1.16645e+06;-2.15014e+08;-9.75358e+07;-1.84746e+08;-5.08598e+07;-7.89476e+08;4.80147e+07;1.85492e+08;-7.65872e+08
94;0.0720487;-0.062529;-0.353707;1.00368e-08;6.26649e-09;-9.09568e-11;0.0010871;0.000554309;8.34281e-05;38.9873;-3.41615e+08;1.5706;7.36979e+08;2.04025e+09;0;0;1e+30;-0.107297;428.496;1.33547e+09;109685;2.12661;3526.8;0.00525325;7.04464e-06;-4.24566e+07;-1.66431e+08;-8.15959e+08;-7.31e+07;5.40915e+07;1.35325e+07;-8.46209e+06;-1.95458e+08;-8.20926e+08;0.234882;0.504521;0.133271;-0.485763;0.352492;-0.0418404;-0.0423364;-0.0642272;0.0975052;-0.521528;0.316727;-0.0418404;-0.0423364;-0.0642272;0.321719;-0.0449741;-0.00687923;0.318485;0.0938096;0.0928302;-0.00360431;0.0130309;-0.522825;-0.0183329;-0.522319;-0.0138708;-0.107297;-0.126305;-4.24567e+07;-1.66431e+08;-8.15959e+08;-7.30999e+07;5.40915e+07;1.35325e+07;-8.46214e+06;-7.66443e+06;3.58496e+06;111700;-1.95458e+08;-8.26973e+07;-1.76267e+08;-1.71694e+07;-8.20926e+08;2.07778e+07;6.98988e+07;-8.17681e+08
95;0.37143;0.020249;-0.491544;-1.06507e-08;-9.2015e-10;1.09931e-08;-0.00103922;-3.82787e-05;0.00108296;39.2024;-2.96536e+08;0.616265;4.06098e+08;1.88978e+09;0;0;1e+30;-0.0971804;428.495;1.33547e+09;109701;2.12681;3544.82;0.00531241;5.48109e-05;-1.79819e+08;-4.87561e+08;-2.22229e+08;4.90977e+06;-8.35562e+06;-1.64501e+08;-3.49751e+07;-3.6681e+08;-4.87824e+08;0.129432;0.0900588;-0.0390511;0.0876665;-0.0486154;-0.0306501;-0.0128098;-0.00897236;-0.0714446;0.055273;-0.0810089;-0.0306501;-0.0128098;-0.00897236;0.057346;-0.00668686;0.0569035;-0.00241743;-0.0707016;-0.0631233;-0.00608984;0.0312581;-0.0838249;-0.0364697;-0.0074763;-0.0751044;-0.0971804;-0.116459;-1.79819e+08;-4.87561e+08;-2.22229e+08;4.90979e+06;-8.35562e+06;-1.64501e+08;-3.49751e+07;-2.62548e+07;-711222;2.30963e+07;-3.6681e+08;-2.42342e+08;9.18934e+06;-2.752e+08;-4.87824e+08;-627818;-4.8757e+08;-1.57278e+07
96;0.37086;0.0447581;-0.48931;-1.05311e-08;-2.64054e-09;1.08532e-08;-0.00103495;-0.000214599;0.00106677;39.2237;-2.85271e+08;0.569121;5.11721e+08;1.88483e+09;0;0;1e+30;-0.0970958;428.495;1.33547e+09;109702;2.12682;3542.8;0.00531815;0.000100558;-1.19623e+08;-4.91079e+08;-2.45112e+08;5.54853e+07;-6.49811e+07;-2.10429e+08;5.0065e+07;-3.98641e+08;-5.07238e+08;0.163097;0.0740741;-0.0315881;0.0689728;-0.0373846;0.00806853;0.0149196;-0.0432191;-0.0639534;0.0366075;-0.0697499;0.00806853;0.0149196;-0.0432191;0.0371938;0.000968773;0.0371042;0.00239243;-0.0450908;-0.0340551;-0.00101531;0.0295365;-0.0891987;-0.0584174;0.0058552;-0.0671531;-0.0970958;-0.116442;-1.19623e+08;-4.91079e+08;-2.45112e+08;5.54853e+07;-6.49811e+07;-2.10429e+08;5.0065e+07;3.9481e+07;7.62956e+06;-2.98253e+07;-3.9864e+08;-2.45059e+08;6.86067e+07;-3.06844e+08;-5.07238e+08;7.49432e+06;-4.93655e+08;-1.16361e+08
97;0.371051;0.0696516;-0.483829;-1.04747e-08;-4.38515e-09;1.04747e-08;-0.0010365;-0.000392157;0.00102652;39.2024;-3.41474e+08;0.675823;5.03985e+08;1.89686e+09;0;0;1e+30;-0.0984175;428.496;1.33547e+09;109697;2.12679;3536.4;0.00531215;3.83597e-05;-1.66178e+08;-5.2972e+08;-3.28524e+08;7.3867e+07;-8.7796e+07;-1.95796e+08;-1.18464e+07;-4.49931e+08;-5.62645e+08;0.160631;0.0696312;-0.0244658;0.0601872;-0.0357214;0.0102792;0.0451332;-0.0375323;-0.0572716;0.0273813;-0.0685273;0.0102792;0.0451332;-0.0375323;0.0324357;0.000347112;0.0316664;0.00701337;-0.0443543;-0.0369282;-0.00492607;0.0240696;-0.0864989;-0.0479042;0.0160741;-0.0702059;-0.0984175;-0.117429;-1.66178e+08;-5.2972e+08;-3.28524e+08;7.3867e+07;-8.7796e+07;-1.95796e+08;-1.18464e+07;-9.53406e+06;-2.47559e+06;6.58107e+06;-4.49931e+08;-2.6705e+08;1.26225e+08;-3.39396e+08;-5.62645e+08;1.00382e+06;-5.27095e+08;-1.96822e+08
98;0.371182;0.086894;-0.475196;-1.04644e-08;-5.60602e-09;9.88616e-09;-0.00103678;-0.000516051;0.000964125;39.203;-2.81691e+08;0.689598;4.13912e+08;1.89922e+09;0;0;1e+30;-0.0982734;428.496;1.33547e+09;109698;2.1268;3536.37;0.00531233;5.81691e-05;-1.71905e+08;-4.06551e+08;-2.66618e+08;8.428e+07;-1.1821e+08;-1.48647e+08;-1.41404e+07;-3.56984e+08;-4.73949e+08;0.131923;0.08109;-0.0262953;0.0476615;-0.0213662;-0.0245989;0.11061;-0.00692093;-0.0590531;0.0149037;-0.054124;-0.0245989;0.11061;-0.00692093;0.047039;-0.00547889;0.0409138;0.0225547;-0.0601644;-0.0593375;-0.00266683;-0.00957642;-0.085148;0.00997855;0.041845;-0.0734821;-0.0982734;-0.117641;-1.71905e+08;-4.06551e+08;-2.66618e+08;8.428e+07;-1.1821e+08;-1.48647e+08;-1.41404e+07;-1.03895e+07;-4.74301e+06;8.33753e+06;-3.56984e+08;-2.4216e+08;1.3065e+08;-2.27435e+08;-4.73949e+08;-992298;-4.11422e+08;-2.35284e+08
99;0.371881;0.108103;-0.461852;-1.05034e-08;-7.11122e-09;8.96783e-09;-0.0010417;-0.000668135;0.000867884;39.2025;-3.21503e+08;0.716129;4.85255e+08;1.9011e+09;0;0;1e+30;-0.0985644;428.496;1.33547e+09;109698;2.1268;3536.31;0.00531218;3.15471e-05;-1.92886e+08;-4.14886e+08;-3.56737e+08;1.38871e+08;-1.68072e+08;-1.33062e+08;-1.20985e+07;-3.94399e+08;-5.58013e+08;0.154662;0.0543793;-0.0192732;0.0350976;-0.0158244;0.0248493;0.0674271;-0.000130878;-0.052128;0.00224278;-0.0486792;0.0248493;0.0674271;-0.000130878;0.020727;0.0031351;0.0184305;0.00894954;-0.0516096;-0.0473543;-0.00186824;0.020436;-0.0676818;-0.0248887;0.030868;-0.0548502;-0.0985644;-0.117695;-1.92886e+08;-4.14886e+08;-3.56737e+08;1.38871e+08;-1.68072e+08;-1.33062e+08;-1.20985e+07;-8.8061e+06;-5.59295e+06;6.1275e+06;-3.94399e+08;-2.6864e+08;1.58611e+08;-2.413e+08;-5.58013e+08;4.41685e+07;-4.40994e+08;-3.39046e+08
100;0.371672;0.124369;-0.44422;-1.05189e-08;-8.27991e-09;7.74911e-09;-0.00104039;-0.000783501;0.000741144;39.2751;-3.13865e+08;0.646475;4.23949e+08;1.88861e+09;0;0;1e+30;-0.0983785;428.496;1.33547e+09;109699;2.12677;3533.73;0.0053317;7.75893e-05;-1.93493e+08;-3.73528e+08;-3.74574e+08;1.39588e+08;-1.24819e+08;-1.18233e+08;-3.66365e+07;-4.04842e+08;-5.00116e+08;0.135124;0.0926181;-0.0523319;0.0343247;0.0180072;-0.00562853;0.13029;-0.0156507;-0.0851247;0.00153185;-0.0147856;-0.00562853;0.13029;-0.0156507;0.0593951;-0.00299402;0.0444149;0.0393208;-0.0711647;0.0191055;0.0461583;-0.0506834;-0.0866089;-0.083315;0.0122839;-0.0202191;-0.0983785;-0.117554;-1.93492e+08;-3.73529e+08;-3.74574e+08;1.39588e+08;-1.24819e+08;-1.18233e+08;-3.66365e+07;-2.7801e+07;-1.75204e+07;1.61979e+07;-4.04842e+08;2.61461e+08;-1.88208e+08;2.4518e+08;-5.00116e+08;4.20501e+07;-3.72638e+08;-3.30891e+08
101;0.371603;0.140442;-0.425637;-1.05547e-08;-9.44453e-09;6.44757e-09;-0.00103879;-0.000898137;0.000607137;39.3107;-3.26634e+08;0.602317;4.43462e+08;1.88577e+09;0;0;1e+30;-0.0982648;428.495;1.33547e+09;109702;2.1268;3532.25;0.00534123;5.98764e-05;-1.85321e+08;-3.76825e+08;-4.17756e+08;1.52398e+08;-1.10531e+08;-1.21305e+08;-3.40798e+07;-4.36009e+08;-5.09813e+08;0.141344;0.103678;-0.0542016;0.0372179;0.0169836;-0.0114025;0.151285;0.00270848;-0.0869565;0.004463;-0.0157713;-0.0114025;0.151285;0.00270848;0.0707353;-0.00152551;0.0532487;0.0465375;-0.0790985;-0.0407725;0.0439377;-0.0516105;-0.0899017;-0.0770133;-0.0317534;0.033808;-0.0982648;-0.117364;-1.85321e+08;-3.76825e+08;-4.17756e+08;1.52398e+08;-1.10531e+08;-1.21305e+08;-3.40798e+07;-2.69176e+07;-1.62199e+07;1.31831e+07;-4.36009e+08;2.67153e+08;-2.54905e+08;2.31856e+08;-5.09813e+08;1.3733e+07;-3.34963e+08;-3.84084e+08
102;0.372384;0.152454;-0.405699;-1.06718e-08;-1.03102e-08;5.06078e-09;-0.00104435;-0.000983807;0.00046498;39.3202;-3.13582e+08;0.599537;4.58505e+08;1.88754e+09;0;0;1e+30;-0.0967155;428.495;1.33547e+09;109701;2.12676;3532.48;0.00534366;5.03158e-05;-1.52233e+08;-3.30666e+08;-4.57847e+08;1.75502e+08;-9.33473e+07;-8.36177e+07;-1.20074e+07;-4.21184e+08;-5.07555e+08;0.146139;0.0940504;-0.0380691;-0.010975;0.0490441;0.000549758;0.135929;-0.0104568;-0.0703076;-0.0432135;0.0168057;0.000549758;0.135929;-0.0104568;0.0612273;-0.00196914;0.0333742;0.0512939;-0.0699035;-0.0688186;-0.0113213;0.00472425;-0.0880392;0.0151884;-0.07242;0.0477029;-0.0967155;-0.115892;-1.52233e+08;-3.30666e+08;-4.57847e+08;1.75502e+08;-9.33472e+07;-8.36177e+07;-1.20074e+07;-9.73775e+06;-6.28348e+06;3.14192e+06;-4.21184e+08;2.45759e+08;-2.90848e+08;1.80018e+08;-5.07555e+08;2.18101e+07;-2.53422e+08;-4.39219e+08
103;0.371214;0.161378;-0.382199;-1.06937e-08;-1.09812e-08;3.4009e-09;-0.0010346;-0.00104775;0.000296292;39.3874;-2.91816e+08;0.608367;3.69747e+08;1.88792e+09;0;0;1e+30;-0.0968813;428.495;1.33547e+09;109704;2.12683;3527.92;0.00536185;5.89886e-05;-1.73284e+08;-2.725e+08;-4.29664e+08;1.45538e+08;-6.5507e+07;-5.81895e+07;-4.98519e+07;-3.72044e+08;-4.53553e+08;0.117851;0.0986579;-0.0529555;-0.019041;0.0719965;-0.00597479;0.109816;-0.0201026;-0.0852493;-0.0513348;0.0397027;-0.00597479;0.109816;-0.0201026;0.0662159;-0.00452227;0.0280521;0.0598095;-0.076868;-0.0130275;-0.0689607;0.0313592;-0.0862292;-0.0847775;0.0107976;-0.0114745;-0.0968813;-0.116189;-1.73284e+08;-2.725e+08;-4.29664e+08;1.45538e+08;-6.5507e+07;-5.81895e+07;-4.98519e+07;-3.91634e+07;-2.8828e+07;1.09721e+07;-3.72044e+08;2.29889e+08;-2.7966e+08;8.5778e+07;-4.53553e+08;-1.4566e+07;-1.43832e+08;-4.29896e+08
104;0.37235;0.167578;-0.357831;-1.08864e-08;-1.14546e-08;1.68478e-09;-0.00104358;-0.00109155;0.000122183;39.3873;-3.08834e+08;0.638842;4.36848e+08;1.89021e+09;0;0;1e+30;-0.0974222;428.496;1.33547e+09;109702;2.12683;3528.24;0.0053618;6.5276e-05;-1.47977e+08;-2.83541e+08;-4.94986e+08;1.72099e+08;-4.73664e+07;-3.41577e+07;-2.43754e+07;-3.96987e+08;-5.05141e+08;0.139238;0.084124;-0.0370537;-0.0326904;0.0697441;0.0308661;0.0669647;0.0343772;-0.0695277;-0.0651645;0.03727;0.0308661;0.0669647;0.0343772;0.050887;0.00874757;0.0149667;0.0478431;-0.064365;-0.0469828;-0.0388042;0.0207293;-0.0839442;0.0555322;-0.0622567;0.00932218;-0.0974222;-0.116628;-1.47977e+08;-2.83541e+08;-4.94986e+08;1.72099e+08;-4.73664e+07;-3.41577e+07;-2.43754e+07;-1.99271e+07;-1.37499e+07;2.83025e+06;-3.96987e+08;2.28585e+08;-3.16218e+08;7.31657e+07;-5.05141e+08;5.79661e+06;-1.09881e+08;-4.93011e+08
105;0.371748;0.167324;-0.337711;-1.09637e-08;-1.14644e-08;2.52303e-10;-0.00103917;-0.0010886;-2.11599e-05;39.4689;-2.83945e+08;0.603798;4.2732e+08;1.89194e+09;0;0;1e+30;-0.0972308;428.495;1.33547e+09;109706;2.12683;3522.37;0.00538374;3.40245e-05;-1.45777e+08;-2.36642e+08;-4.69418e+08;1.75003e+08;-4.24132e+07;-2.40479e+07;-6.0314e+06;-3.68679e+08;-4.77126e+08;0.136203;0.0935607;-0.047784;-0.0442648;0.0920488;0.0235071;0.0159496;-0.00474311;-0.0801943;-0.076675;0.0596385;0.0235071;0.0159496;-0.00474311;0.0601238;-0.000726574;0.00343656;0.0600212;-0.0667074;-0.0440326;-0.0500556;0.00233295;-0.0906472;-0.0680845;0.0596945;-0.00424204;-0.0972308;-0.116585;-1.45777e+08;-2.36642e+08;-4.69418e+08;1.75003e+08;-4.24132e+07;-2.40479e+07;-6.0314e+06;-4.72984e+06;-3.6967e+06;583813;-3.68679e+08;2.28448e+08;-2.82147e+08;6.42558e+07;-4.77126e+08;1.56234e+07;-9.38289e+07;-4.67548e+08
106;0.371754;0.166583;-0.324668;-1.10365e-08;-1.14369e-08;-6.85025e-10;-0.00103944;-0.00108239;-0.000114951;39.5023;-3.25976e+08;0.620905;5.6268e+08;1.88848e+09;0;0;1e+30;-0.0972489;428.496;1.33547e+09;109704;2.12683;3520.03;0.00539272;2.52162e-05;-8.97212e+07;-3.0936e+08;-5.78846e+08;2.11978e+08;3.37867e+06;2.39288e+07;3.9992e+07;-4.37636e+08;-5.80283e+08;0.179349;0.0850187;-0.035291;-0.0482099;0.0835009;0.0185072;-0.00985437;-0.0126814;-0.0677072;-0.0806262;0.0510846;0.0185072;-0.00985437;-0.0126814;0.0516446;-0.00290155;-0.00212213;0.0515194;-0.0634262;-0.0562363;-0.0290057;-0.00436198;-0.0854673;0.0392321;-0.0759253;-0.000917888;-0.0972489;-0.116353;-8.97212e+07;-3.0936e+08;-5.78846e+08;2.11978e+08;3.37867e+06;2.39289e+07;3.9992e+07;3.41621e+07;2.07426e+07;1.43421e+06;-4.37636e+08;2.25724e+08;-3.73785e+08;2.9307e+07;-5.80283e+08;3.79293e+07;-2.24612e+07;-5.78607e+08
107;0.371841;0.164878;-0.311843;-1.11259e-08;-1.13325e-08;-1.5986e-09;-0.0010401;-0.00106981;-0.000206098;39.5245;-3.17899e+08;0.6348;5.4228e+08;1.88737e+09;0;0;1e+30;-0.0969694;428.496;1.33548e+09;109704;2.12681;3518.14;0.00539866;2.25042e-05;-1.03149e+08;-2.96384e+08;-5.54163e+08;2.06946e+08;4.50191e+07;4.43652e+07;3.50684e+07;-4.26683e+08;-5.62081e+08;0.172847;0.0812891;-0.0225498;-0.0518706;0.0744203;0.0119214;-0.0383743;-0.027096;-0.0548729;-0.0841937;0.0420972;0.0119214;-0.0383743;-0.027096;0.0469519;-0.00652647;-0.00702121;0.045963;-0.056387;-0.0553966;-0.00583245;-0.00875695;-0.0875344;0.0108964;-0.0860752;-0.0116014;-0.0969694;-0.116121;-1.03149e+08;-2.96384e+08;-5.54163e+08;2.06946e+08;4.50191e+07;4.43652e+07;3.50684e+07;2.93602e+07;1.8827e+07;3.64906e+06;-4.26682e+08;2.32961e+08;-3.5473e+08;-4.4197e+07;-5.62081e+08;1.73675e+07;8.06783e+07;-5.5599e+08
108;0.371759;0.158854;-0.290036;-1.12795e-08;-1.09302e-08;-3.17765e-09;-0.00103908;-0.00102632;-0.000361945;39.5638;-2.73074e+08;0.541891;4.39187e+08;1.87755e+09;0;0;1e+30;-0.0963279;428.496;1.33548e+09;109706;2.12688;3515.74;0.00540926;8.46507e-05;-1.43479e+08;-2.61306e+08;-4.14436e+08;1.81738e+08;8.21613e+07;7.78321e+07;1.73944e+07;-3.86429e+08;-4.50187e+08;0.139989;0.0653691;-0.0199462;-0.0347189;0.054665;0.0127533;-0.0586139;0.0061708;-0.0520555;-0.0668282;0.0225557;0.0127533;-0.0586139;0.0061708;0.0313233;0.00042746;-0.00893548;0.0300187;-0.0501484;-0.0483494;-0.0129308;-0.00316053;-0.0775028;0.0205452;-0.0715438;-0.0215886;-0.0963279;-0.115747;-1.43479e+08;-2.61306e+08;-4.14436e+08;1.81738e+08;8.21614e+07;7.78321e+07;1.73944e+07;1.3492e+07;1.00802e+07;4.34965e+06;-3.86429e+08;2.43877e+08;-2.73127e+08;-1.23504e+08;-4.50187e+08;-3.81364e+06;1.82648e+08;-4.11453e+08
109;0.372285;0.150025;-0.268352;-1.14792e-08;-1.03181e-08;-4.74333e-09;-0.00104317;-0.000962885;-0.000516469;39.5691;-3.16215e+08;0.576501;4.1892e+08;1.8787e+09;0;0;1e+30;-0.097083;428.497;1.33548e+09;109703;2.12686;3511.57;0.00541056;4.74388e-05;-1.54652e+08;-3.41476e+08;-4.52516e+08;1.52687e+08;8.18817e+07;7.62936e+07;-4.12411e+07;-4.1139e+08;-4.96013e+08;0.133529;0.0708922;-0.0274883;-0.0133246;0.0408128;0.0238229;-0.0944979;0.0195458;-0.0598493;-0.0456856;0.00845183;0.0238229;-0.0944979;0.0195458;0.0359024;0.000951534;-0.0178819;0.0311177;-0.049929;-0.0417145;-0.0243209;-0.0127005;-0.0830564;0.0455887;-0.0595839;-0.0356341;-0.097083;-0.116245;-1.54652e+08;-3.41476e+08;-4.52516e+08;1.52687e+08;8.18817e+07;7.62936e+07;-4.12411e+07;-3.43494e+07;-2.03093e+07;-1.04154e+07;-4.1139e+08;2.27511e+08;-2.97489e+08;-1.70237e+08;-4.96013e+08;-1.04928e+07;2.40232e+08;-4.33829e+08
110;0.372244;0.138406;-0.249298;-1.16353e-08;-9.50512e-09;-6.12169e-09;-0.00104283;-0.000879818;-0.00065175;39.5846;-2.99111e+08;0.588893;4.24767e+08;1.88062e+09;0;0;1e+30;-0.0972403;428.497;1.33548e+09;109703;2.12686;3511.53;0.00541469;5.52363e-05;-1.59253e+08;-3.47077e+08;-3.91002e+08;1.37944e+08;1.16866e+08;1.10922e+08;-2.19527e+07;-3.87392e+08;-4.87988e+08;0.135393;0.055104;-0.018933;-0.000461399;0.0193944;0.0168335;-0.0856374;0.00475109;-0.0513464;-0.0328748;-0.013019;0.0168335;-0.0856374;0.00475109;0.0211665;-0.000994681;-0.0132253;0.0164961;-0.0480577;-0.0441346;-0.0134504;-0.0134448;-0.0703491;0.0276421;-0.0512759;-0.0394423;-0.0972403;-0.116504;-1.59253e+08;-3.47077e+08;-3.91002e+08;1.37944e+08;1.16866e+08;1.10922e+08;-2.19527e+07;-1.73459e+07;-1.04195e+07;-8.51303e+06;-3.87392e+08;2.37378e+08;-2.31495e+08;-2.00335e+08;-4.87988e+08;-6.69501e+06;3.15357e+08;-3.72341e+08
111;0.371827;0.11962;-0.231105;-1.17963e-08;-8.17085e-09;-7.46388e-09;-0.00104012;-0.00074549;-0.000781183;39.6577;-3.39681e+08;0.637233;4.33851e+08;1.88619e+09;0;0;1e+30;-0.0977351;428.496;1.33548e+09;109707;2.12687;3507.58;0.00543449;5.74711e-05;-1.8889e+08;-4.30585e+08;-3.99567e+08;1.17625e+08;1.23411e+08;1.27994e+08;-5.86774e+07;-4.20853e+08;-5.39512e+08;0.13829;0.0529056;-0.0165969;0.00729869;0.00929817;0.0176965;-0.0846927;-0.00897843;-0.0491752;-0.0252797;-0.0232802;0.0176965;-0.0846927;-0.00897843;0.0193679;-0.00263427;-0.0134766;0.0136586;-0.049866;-0.0485403;-0.00192258;-0.0112587;-0.067237;0.0123913;-0.0482209;-0.0451887;-0.0977351;-0.116758;-1.8889e+08;-4.30585e+08;-3.99567e+08;1.17625e+08;1.23411e+08;1.27994e+08;-5.86774e+07;-4.69621e+07;-2.35308e+07;-2.61515e+07;-4.20853e+08;2.52235e+08;-2.17184e+08;-2.57537e+08;-5.39512e+08;-8.30987e+06;4.08347e+08;-3.52501e+08
112;0.371182;0.102273;-0.215247;-1.19167e-08;-6.91002e-09;-8.62515e-09;-0.0010359;-0.000621122;-0.000893487;39.6577;-3.46545e+08;0.63637;4.89138e+08;1.89423e+09;0;0;1e+30;-0.097884;428.497;1.33548e+09;109702;2.12684;3504.16;0.00543448;4.43261e-05;-2.05391e+08;-4.72853e+08;-3.61391e+08;1.06053e+08;1.48926e+08;1.68157e+08;-3.13144e+07;-4.31882e+08;-5.76439e+08;0.155913;0.0656561;-0.0227254;0.0155612;0.00716423;0.00309267;-0.10604;0.00763925;-0.0553534;-0.0170668;-0.0254638;0.00309267;-0.10604;0.00763925;0.0319448;-0.000533689;0.0234466;-0.0216897;-0.0546283;-0.0536165;-0.00773834;-0.00704591;-0.0752005;0.0143518;-0.0499514;-0.0543507;-0.097884;-0.116865;-2.05391e+08;-4.72853e+08;-3.61391e+08;1.06053e+08;1.48926e+08;1.68157e+08;-3.13144e+07;-2.35561e+07;-1.14477e+07;-1.71656e+07;-4.31882e+08;2.84157e+08;-1.99138e+08;-2.5714e+08;-5.76439e+08;-2.0232e+07;-4.66079e+08;3.3859e+08
113;0.371093;0.0838965;-0.203961;-1.20553e-08;-5.58989e-09;-9.45009e-09;-0.00103504;-0.000491536;-0.000973598;39.6601;-3.37238e+08;0.632377;5.07075e+08;1.89817e+09;0;0;1e+30;-0.0979218;428.497;1.33548e+09;109702;2.12685;3504.14;0.00543502;5.6783e-05;-2.14839e+08;-4.85657e+08;-3.11218e+08;9.76817e+07;1.47062e+08;1.88934e+08;-8.46929e+06;-4.33492e+08;-5.69753e+08;0.161631;0.0833733;-0.0193916;0.0598467;-0.0404552;0.038728;-0.0893986;-0.0131448;-0.0520322;0.0272061;-0.0730958;0.038728;-0.0893986;-0.0131448;0.0483935;0.00964998;0.0443333;-0.0168335;-0.0561744;-0.055033;0.0100325;-0.00512639;-0.0901409;0.00193607;-0.0323584;-0.0841104;-0.0979218;-0.116959;-2.14839e+08;-4.85657e+08;-3.11219e+08;9.76817e+07;1.47062e+08;1.88934e+08;-8.4693e+06;-6.07745e+06;-2.83775e+06;-5.17115e+06;-4.33492e+08;3.01449e+08;-1.70512e+08;-2.60711e+08;-5.69753e+08;-2.20228e+07;-4.87801e+08;2.9357e+08
